대피소명,주소,위도,경도,유형,대피소명_정규
신한은행 테헤란로금융센터,"서울특별시 강남구 테헤란로 429,(원방빌딩)",37.50644,127.05394,"기후동행쉼터, 무더위쉼터, 한파쉼터",신한은행테헤란로금융센터
신한은행 파이낸스센터,"서울특별시 중구 세종대로 136,(파이낸스빌딩)",37.56842,126.97828,"기후동행쉼터, 무더위쉼터, 한파쉼터",신한은행파이낸스센터
신한은행 풍납동,서울특별시 송파구 토성로 58,37.52902,127.11607,"기후동행쉼터, 무더위쉼터, 한파쉼터",신한은행풍납동
신한은행 하계동,"서울특별시 노원구 섬밭로 209,(벽산아파트단지상가)",37.63496,127.06567,"기후동행쉼터, 무더위쉼터, 한파쉼터",신한은행하계동
신한은행 학동,서울특별시 강남구 도산대로 221,37.52104,127.0309,"기후동행쉼터, 무더위쉼터, 한파쉼터",신한은행학동
신한은행 한남동금융센터,"서울특별시 용산구 한남대로 59,(남한빌딩)",37.53401,127.0067,"기후동행쉼터, 무더위쉼터, 한파쉼터",신한은행한남동금융센터
신한은행 한양대학교,"서울특별시 성동구 마조로 22-2,(한양대학교 동문회관)",37.55949,127.04134,"기후동행쉼터, 무더위쉼터, 한파쉼터",신한은행한양대학교
신한은행 합정역,서울 마포구 월드컵로3길 14(합정동),37.55104,126.91234,"기후동행쉼터, 무더위쉼터, 한파쉼터",신한은행합정역
신한은행 행당동,서울특별시 성동구 고산자로 202,37.55825,127.03441,"기후동행쉼터, 무더위쉼터, 한파쉼터",신한은행행당동
신한은행 현대계동,"서울특별시 종로구 율곡로 75,(현대빌딩)",37.578,126.98707,"기후동행쉼터, 무더위쉼터, 한파쉼터",신한은행현대계동
신한은행 현대모터타운,"서울특별시 서초구 헌릉로 12,(현대기아자동차빌딩)",37.46441,127.0427,"기후동행쉼터, 무더위쉼터, 한파쉼터",신한은행현대모터타운
신한은행 홍익대학교,서울 마포구 와우산로 94(상수동),37.55291,126.92525,"기후동행쉼터, 무더위쉼터, 한파쉼터",신한은행홍익대학교
신한은행 홍제동,"서울특별시 서대문구 통일로 433,(조이빌딩)",37.58758,126.94508,"기후동행쉼터, 무더위쉼터, 한파쉼터",신한은행홍제동
신한은행 화곡역,"서울특별시 강서구 강서로 173,(터보빌딩)",37.54192,126.83963,"기후동행쉼터, 무더위쉼터, 한파쉼터",신한은행화곡역
신한은행 효자동,서울특별시 종로구 자하문로 61,37.58133,126.97061,"기후동행쉼터, 무더위쉼터, 한파쉼터",신한은행효자동
신현고등학교,서울특별시 중랑구 봉화산로 174(상봉동),37.60499,127.09265,수해대피소,신현고등학교
신현고등학교운동장,서울특별시 중랑구 봉화산로 174(상봉동),37.60485,127.09256,지진대피소,신현고등학교운동장
신현대아파트 지하1층,서울특별시 금천구 금하로23라길 31 (시흥동),37.45402,126.91069,민방위대피시설,신현대아파트지하1층
신현중학교운동장,서울특별시 중랑구 봉화산로 162(상봉동),37.60419,127.09193,지진대피소,신현중학교운동장
신현초등학교,서울특별시 중랑구 봉화산로 188(신내동),37.60567,127.09359,수해대피소,신현초등학교
신현초등학교운동장,서울특별시 중랑구 봉화산로 188(신내동),37.6055,127.09403,지진대피소,신현초등학교운동장
신화어린이공원,서울특별시 관악구 신림동 408-10,37.47672,126.9357,지진대피소,신화어린이공원
신화중학교,서울특별시 양천구 남부순환로29길 35(신월동),37.54069,126.83004,수해대피소,신화중학교
신화초등학교 운동장,서울특별시 도봉구 우이천로 120(창동),37.6323,127.04147,지진대피소,신화초등학교운동장
신흥경로당,서울특별시 금천구 금하로23길 155,37.45703,126.90735,무더위쉼터,신흥경로당
신흥경로당,서울특별시 용산구 신흥로25가길 2,37.54451,126.98324,무더위쉼터,신흥경로당
신흥경로당,서울특별시 은평구 증산로21길 25,37.59598,126.91195,"무더위쉼터, 한파쉼터",신흥경로당
신흥교회,서울특별시 강동구 고덕로20길 58(암사동),37.55218,127.13227,수해대피소,신흥교회
신흥어린이공원,서울특별시 은평구 증산로21길 25(신사동),37.59608,126.91181,지진대피소,신흥어린이공원
신흥초등학교,서울특별시 금천구 독산로36나길 21(시흥동),37.45941,126.9087,수해대피소,신흥초등학교
신흥초등학교 운동장,서울특별시 금천구 시흥동 704-56,37.45925,126.90876,지진대피소,신흥초등학교운동장
실개울경로당,서울특별시 강북구 삼양로47길 37,37.62267,127.01693,"무더위쉼터, 한파쉼터",실개울경로당
실크로드모텔,서울특별시 관악구 관천로 32(신림동),37.48298,126.92787,수해대피소,실크로드모텔
심산기념문화센터,서울특별시 서초구 사평대로 55(반포동),37.49904,126.99157,수해대피소,심산기념문화센터
심포니타워 지하주차장 2층/3층,서울특별시 강동구 양재대로 1365 (성내동),37.52808,127.13581,민방위대피시설,심포니타워지하주차장2층/3층
십자성경로당,서울특별시 강동구 상암로28길 24,37.54508,127.13707,"무더위쉼터, 한파쉼터",십자성경로당
싱글벙글교육센터 지하1층,"서울특별시 관악구 남부순환로234길 73 (봉천동, 싱글벙글교육센터)",37.4834,126.95168,민방위대피시설,싱글벙글교육센터지하1층
싸리재공원,서울특별시 서초구 잠원동 30-10,37.51335,127.01823,지진대피소,싸리재공원
쌈지경로당,서울특별시 마포구 방울내로 24-12 ,37.55735,126.89864,무더위쉼터,쌈지경로당
쌈지공원경로당,서울특별시 동대문구 천호대로75길 57,37.56818,127.05609,무더위쉼터,쌈지공원경로당
쌈지마당,서울특별시 마포구 방울내로 24-12 (망원동),37.55765,126.89852,지진대피소,쌈지마당
쌈지어린이공원,서울특별시 금천구 독산동 189-1,37.47086,126.90398,지진대피소,쌈지어린이공원
쌈지어린이공원,서울특별시 강서구 방화동 266-24,37.57121,126.81505,지진대피소,쌈지어린이공원
쌍룡산어린이공원,서울특별시 마포구 아현동 768,37.55301,126.95048,지진대피소,쌍룡산어린이공원
쌍림빌딩 지하1층,"서울특별시 중구 퇴계로 286 (쌍림동, 쌍림빌딩)",37.56302,127.00358,민방위대피시설,쌍림빌딩지하1층
쌍문1동경로당,서울특별시 도봉구 쌍문동 448-3,37.64996,127.02281,"무더위쉼터, 한파쉼터",쌍문1동경로당
쌍문1동주민센터,서울특별시 도봉구 노해로 147,37.64799,127.02603,"무더위쉼터, 한파쉼터",쌍문1동주민센터
쌍문2동경로당,서울특별시 도봉구 방학로3가길 7-3 ,37.65852,127.0382,"무더위쉼터, 한파쉼터",쌍문2동경로당
쌍문2동주민센터,서울특별시 도봉구 도봉로137길 21,37.65996,127.03977,"무더위쉼터, 한파쉼터",쌍문2동주민센터
쌍문3동경로당,서울특별시 도봉구 노해로48길 67-6 ,37.65062,127.0322,무더위쉼터,쌍문3동경로당
쌍문3동구립경로당,서울특별시 도봉구 노해로48길 67-6 ,37.65049,127.03223,한파쉼터,쌍문3동구립경로당
쌍문3동주민센터,서울특별시 도봉구 노해로44길 9,37.64899,127.02797,"무더위쉼터, 한파쉼터",쌍문3동주민센터
쌍문4동경로당,서울특별시 도봉구 노해로 213-24 ,37.65218,127.0319,무더위쉼터,쌍문4동경로당
쌍문4동주민센터,서울특별시 도봉구 시루봉로 62-7 ,37.6565,127.02847,"무더위쉼터, 한파쉼터",쌍문4동주민센터
쌍문4동 현대2차아파트 지하주차장 1층,"서울특별시 도봉구 시루봉로6길 53 (쌍문동, 현대2차아파트)",37.6593,127.03053,민방위대피시설,쌍문4동현대2차아파트지하주차장1층
쌍문e편한세상 아파트 지하주차장 1층,"서울특별시 도봉구 노해로41가길 16 (쌍문동, 쌍문e-편한세상)",37.64979,127.02726,민방위대피시설,쌍문e편한세상아파트지하주차장1층
쌍문극동아파트경로당,서울특별시 도봉구 노해로45길 26 (쌍문극동아파트 관리실),37.65146,127.02708,무더위쉼터,쌍문극동아파트경로당
쌍문 극동아파트 지하주차장 1층,"서울특별시 도봉구 노해로45길 26 (쌍문동, 쌍문극동아파트)",37.65143,127.02742,민방위대피시설,쌍문극동아파트지하주차장1층
쌍문금강아미움파크타운 지하주차장 1층~3층,"서울특별시 도봉구 방학로5길 33 (쌍문동, 금강아미움파크타운)",37.66141,127.03814,민방위대피시설,쌍문금강아미움파크타운지하주차장1층~3층
쌍문동어르신복지관,서울특별시 도봉구 우이천로 363,37.64825,127.0238,"무더위쉼터, 한파쉼터",쌍문동어르신복지관
쌍문브라운스톤아파트 지하주차장 1층,"서울특별시 도봉구 노해로40길 71-0 (쌍문동, 브라운스톤쌍문)",37.64732,127.0292,민방위대피시설,쌍문브라운스톤아파트지하주차장1층
쌍문성원아파트경로당,서울특별시 도봉구 해등로 242-11 (성원아파트 관리사무소),37.65822,127.02965,무더위쉼터,쌍문성원아파트경로당
쌍문역 지하1층,"서울특별시 도봉구 도봉로 지하 486-1 (창동, 쌍문역)",37.64906,127.03509,민방위대피시설,쌍문역지하1층
쌍문초등학교 운동장,서울특별시 도봉구 우이천로 360(쌍문동),37.64869,127.02421,지진대피소,쌍문초등학교운동장
쌍문현대1차아파트경로당,서울특별시 도봉구 해등로 242-12 (현대아파트 관리사무소),37.65844,127.0309,무더위쉼터,쌍문현대1차아파트경로당
쌍신경로당,서울특별시 도봉구 우이천로34길 70,37.65153,127.02382,무더위쉼터,쌍신경로당
쌍용(아)경로당,서울특별시 송파구 올림픽로47길 9 (쌍용아파트 상가동),37.52681,127.11771,무더위쉼터,쌍용(아)경로당
쌍용(아)경로당,서울특별시 강북구 한천로124나길 10,37.63777,127.0322,"무더위쉼터, 한파쉼터",쌍용(아)경로당
쌍용1차아파트 모든 동 (지하1층),"서울특별시 강남구 영동대로 210 (대치동, 쌍용아파트)",37.49808,127.07122,민방위대피시설,쌍용1차아파트모든동(지하1층)
쌍용2차아파트 모든 동 (지하1층),"서울특별시 강남구 영동대로 220 (대치동, 쌍용아파트)",37.49947,127.07048,민방위대피시설,쌍용2차아파트모든동(지하1층)
쌍용개포아파트 지하1층,"서울특별시 강남구 언주로 101 (개포동, 쌍용개포아파트)",37.48113,127.05324,민방위대피시설,쌍용개포아파트지하1층
쌍용더플래티넘용마산APT경로당,서울특별시 중랑구 용마산로 209 (쌍용 더 플래티넘 용마산 101동),37.57254,127.08543,무더위쉼터,쌍용더플래티넘용마산APT경로당
쌍용스윗닷홈아파트경로당,서울특별시 동작구 상도로 107,37.50092,126.93201,무더위쉼터,쌍용스윗닷홈아파트경로당
쌍용스카이(아)경로당,서울특별시 성북구 북악산로 828,37.59972,127.01674,무더위쉼터,쌍용스카이(아)경로당
쌍용아파트경로당,서울특별시 도봉구 마들로 551 (쌍용아파트),37.66039,127.04863,무더위쉼터,쌍용아파트경로당
쌍용아파트경로당(사립),서울특별시 양천구 신목로 9 (쌍용아파트 경비실및노인정),37.51718,126.87562,무더위쉼터,쌍용아파트경로당(사립)
쌍용아파트제2경로당,서울특별시 동대문구 한천로58길 75-45 ,37.60172,127.06796,무더위쉼터,쌍용아파트제2경로당
쌍용아파트 지하주차장(지하1층),"서울특별시 성동구 상원길 63 (성수동1가, 쌍용아파트)",37.54951,127.04711,민방위대피시설,쌍용아파트지하주차장(지하1층)
쌍용아파트 지하주차장 1층,서울특별시 도봉구 마들로 551 (창동),37.65975,127.04804,민방위대피시설,쌍용아파트지하주차장1층
쌍용예가(아)어르신사랑방,서울특별시 강서구 양천로 613,37.5552,126.86624,무더위쉼터,쌍용예가(아)어르신사랑방
쌍용예가아파트경로당,서울특별시 영등포구 당산로31길 32,37.52763,126.89376,무더위쉼터,쌍용예가아파트경로당
쌍용예가클래식 지하 1~2층 주차장,"서울특별시 서초구 방배로37길 26-9 (방배동, 쌍용예가클래식)",37.49361,126.98761,민방위대피시설,쌍용예가클래식지하1~2층주차장
쌍용플래티넘시티1단지 지하1~2층,"서울특별시 영등포구 도영로7길 15(도림동, 쌍용플래티넘시티1단지)",37.50943,126.89437,민방위대피시설,쌍용플래티넘시티1단지지하1~2층
쌍용플레티넘시티경로당,서울특별시 영등포구 도영로7길 15,37.50948,126.89439,무더위쉼터,쌍용플레티넘시티경로당
쌍우경로당,서울특별시 도봉구 우이천로45길 22-4 ,37.6545,127.01495,"무더위쉼터, 한파쉼터",쌍우경로당
쑥고개어린이공원,서울특별시 관악구 신림동 1564-68,37.47586,126.9408,지진대피소,쑥고개어린이공원
씨드큐브 창동 지하주차장 1층~7층,"서울특별시 도봉구 마들로13길 61, 씨드큐브 창동 (창동)",37.6545,127.04967,민방위대피시설,씨드큐브창동지하주차장1층~7층
씨제이나인파크(지하1~3층),"서울특별시 용산구 백범로90다길 12, 지하1~3층 (문배동, 용산씨제이나인파크)",37.53608,126.96917,민방위대피시설,씨제이나인파크(지하1~3층)
씨제이나인파크(지하1~5층),서울특별시 강동구 천호대로 1078 (성내동),37.53582,127.13127,민방위대피시설,씨제이나인파크(지하1~5층)
씨티21 지하1~2층 주차장,"서울특별시 서초구 반포대로 316 (잠원동, 씨티21)",37.50723,127.00066,민방위대피시설,씨티21지하1~2층주차장
씨티극동경로당,서울특별시 송파구 한가람로 478,37.53915,127.11779,무더위쉼터,씨티극동경로당
